1,10,8.679337501525879
1,20,6.738223075866699
1,30,2.125267505645752
1,40,1.7489606142044067
1,50,1.709470272064209
1,60,1.8024073839187622
1,70,1.8520039319992065
1,80,1.8252992630004883
1,90,1.9897551536560059
1,100,1.6895232200622559
1,110,1.845085859298706
1,120,1.6718215942382812
1,130,1.7283812761306763
1,140,1.412742257118225
1,150,1.6086797714233398
1,160,1.6559927463531494
1,170,1.4923112392425537
1,180,1.7387484312057495
1,190,1.5199226140975952
1,200,1.6567816734313965
1,210,1.606829047203064
1,220,1.6650972366333008
1,230,1.5296690464019775
1,240,1.36221182346344
1,250,1.5455032587051392
1,260,1.361531376838684
1,270,1.496148943901062
1,280,1.6465768814086914
1,290,1.3871636390686035
1,300,1.4800865650177002
1,310,1.4149150848388672
1,320,1.471222996711731
1,330,1.2398959398269653
1,340,1.5609043836593628
1,350,1.3852308988571167
1,360,1.3200541734695435
1,370,1.248995304107666
1,380,1.568974256515503
1,390,1.4304510354995728
1,400,1.2977250814437866
1,410,1.431482195854187
1,420,1.362809419631958
1,430,1.3383150100708008
1,440,1.5426610708236694
1,450,1.5706465244293213
1,460,1.4326939582824707
1,470,1.3217874765396118
1,480,1.5987412929534912
1,490,1.1672074794769287
1,500,1.4388103485107422
1,510,1.7275434732437134
1,520,1.3038183450698853
1,530,1.4052249193191528
1,540,1.170387864112854
1,550,1.3037772178649902
1,560,1.3908051252365112
1,570,1.421523094177246
1,580,1.2617032527923584
1,590,1.297839641571045
1,600,1.3911484479904175
1,610,1.405564308166504
1,620,1.303693175315857
1,630,1.3033026456832886
1,640,1.2693253755569458
1,650,1.1038432121276855
1,660,1.2380372285842896
1,670,1.2852736711502075
1,680,1.2104355096817017
1,690,1.2815115451812744
1,700,1.3787953853607178
1,710,1.1415722370147705
1,720,1.191387414932251
1,730,1.0936105251312256
1,740,1.2852860689163208
1,750,1.2298402786254883
1,760,1.2695591449737549
1,770,1.5059823989868164
1,780,1.2248961925506592
1,790,1.330143690109253
1,800,1.2163957357406616
1,810,1.326778769493103
1,820,1.4155648946762085
1,830,1.3392494916915894
1,840,1.3531192541122437
1,850,1.562142252922058
1,860,1.2659145593643188
1,870,1.4490101337432861
1,880,1.429242730140686
1,890,1.2252027988433838
1,900,1.105087399482727
1,910,1.47069251537323
1,920,1.2072316408157349
1,930,1.5701359510421753
1,940,1.3252999782562256
1,950,1.304024577140808
1,960,1.2632766962051392
1,970,1.3050734996795654
1,980,1.1662708520889282
1,990,1.4304279088974
1,1000,1.3253964185714722
1,1010,1.3253475427627563
1,1020,1.2463092803955078
1,1030,1.4431984424591064
1,1040,1.2748593091964722
1,1050,1.4198259115219116
1,1060,1.1848286390304565
1,1070,1.2033535242080688
1,1080,1.3873027563095093
1,1090,1.4819891452789307
1,1100,1.30507230758667
1,1110,1.3869078159332275
1,1120,1.3452562093734741
1,1130,1.2188456058502197
1,1140,1.2749032974243164
1,1150,1.2606048583984375
1,1160,1.4661455154418945
1,1170,1.3992412090301514
1,1180,1.5697044134140015
1,1190,1.3874359130859375
1,1200,1.4007357358932495
1,1210,1.1702682971954346
1,1220,1.1913838386535645
1,1230,1.363750696182251
1,1240,1.2339588403701782
1,1250,1.3044726848602295
1,1260,1.1241140365600586
1,1270,1.2584929466247559
1,1280,1.1729371547698975
1,1290,1.2443491220474243
1,1300,1.375293254852295
1,1310,1.4702351093292236
1,1320,1.2271188497543335
1,1330,1.4094274044036865
1,1340,1.1139109134674072
1,1350,1.2291406393051147
1,1360,1.3218531608581543
1,1370,1.2079150676727295
1,1380,1.1263070106506348
1,1390,1.2116312980651855
1,1400,1.5514438152313232
1,1410,1.2139650583267212
1,1420,1.2200368642807007
1,1430,1.297530174255371
1,1440,1.2860796451568604
1,1450,1.4253684282302856
1,1460,1.3024948835372925
1,1470,1.3739992380142212
1,1480,1.2616231441497803
1,1490,1.2091480493545532
1,1500,1.1133127212524414
1,1510,1.1347838640213013
1,1520,1.5840634107589722
1,1530,1.212425708770752
1,1540,1.2335197925567627
1,1550,1.2943764925003052
1,1560,1.3771401643753052
1,1570,1.379660964012146
1,1580,1.2947437763214111
1,1590,1.3977564573287964
1,1600,1.3429206609725952
1,1610,1.1846987009048462
1,1620,1.3290126323699951
1,1630,1.2321951389312744
1,1640,1.2549372911453247
1,1650,1.3004672527313232
1,1660,1.116464376449585
1,1670,1.3120509386062622
1,1680,1.3443397283554077
1,1690,1.3553529977798462
1,1700,1.4678854942321777
1,1710,1.046752691268921
1,1720,1.1478294134140015
1,1730,1.3735759258270264
1,1740,1.3674533367156982
1,1750,1.387522578239441
1,1760,1.2851290702819824
1,1770,1.157191276550293
1,1780,1.3021478652954102
1,1790,1.1954315900802612
1,1800,1.3301883935928345
1,1810,1.471143126487732
1,1820,1.216658592224121
1,1830,1.3845841884613037
1,1840,1.2803047895431519
1,1850,1.3030569553375244
1,1860,1.1993823051452637
1,1870,1.4455256462097168
1,1880,1.1447199583053589
1,1890,1.2739193439483643
1,1900,1.3448565006256104
1,1910,1.3872344493865967
1,1920,1.2805843353271484
1,1930,1.3266723155975342
1,1940,1.451547384262085
1,1950,1.4088512659072876
1,1960,1.2561224699020386
1,1970,1.3235094547271729
1,1980,1.2340054512023926
1,1990,1.1827565431594849
1,2000,1.3017988204956055
1,2010,1.4156724214553833
1,2020,1.427397608757019
1,2030,1.3452075719833374
1,2040,1.3974292278289795
1,2050,1.391174077987671
1,2060,1.3794926404953003
1,2070,1.2351460456848145
1,2080,1.5135401487350464
1,2090,1.0769824981689453
1,2100,1.2702041864395142
1,2110,1.4057862758636475
1,2120,1.2645466327667236
1,2130,1.1098682880401611
1,2140,1.1257091760635376
1,2150,0.9649695754051208
1,2160,1.368301272392273
1,2170,1.2900049686431885
1,2180,1.2543648481369019
1,2190,1.1516672372817993
1,2200,1.3739440441131592
1,2210,1.271343469619751
1,2220,1.2151446342468262
1,2230,1.2278573513031006
1,2240,1.1506046056747437
1,2250,1.2131035327911377
1,2260,1.0512669086456299
1,2270,1.2188282012939453
1,2280,1.404805302619934
1,2290,1.3111129999160767
1,2300,1.3676769733428955
1,2310,1.2058658599853516
1,2320,1.1473968029022217
1,2330,1.3919843435287476
1,2340,1.481174111366272
1,2350,1.237173080444336
1,2360,1.244728446006775
1,2370,1.1545705795288086
1,2380,1.305328130722046
1,2390,1.3208595514297485
1,2400,1.4165674448013306
1,2410,1.1693251132965088
1,2420,1.1485779285430908
1,2430,1.2441283464431763
1,2440,1.2288568019866943
1,2450,1.20388662815094
1,2460,1.1486321687698364
